,BM25,Classic vector,Document,Extended boolean,Feature,Neural network,Result,TF-IDF,Term frequency
0,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/MainUIMidlet.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
1,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/controller/ControllerInterface.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
2,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/controller/PhotoViewController.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
3,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/controller/AbstractController.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
4,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/controller/PlayVideoController.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
5,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/controller/MusicPlayController.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
6,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/controller/SelectMediaController.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
7,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/controller/MediaController.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
8,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/controller/MediaListController.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
9,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/controller/BaseController.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
10,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/controller/ScreenSingleton.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
11,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/controller/VideoCaptureController.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
12,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/controller/AlbumController.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
13,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/screens/PhotoViewScreen.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
14,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/screens/MediaListScreen.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
15,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/screens/PlayMediaScreen.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
16,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/screens/NewLabelScreen.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
17,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/screens/AlbumListScreen.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
18,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/screens/PasswordScreen.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
19,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/screens/CaptureVideoScreen.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
20,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/screens/PlayVideoScreen.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
21,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/screens/SelectTypeOfMedia.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
22,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/screens/AddMediaToAlbum.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
23,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/datamodel/VideoAlbumData.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
24,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/datamodel/MusicMediaAccessor.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
25,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/datamodel/ImageMediaAccessor.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
26,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/datamodel/AlbumData.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
27,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/datamodel/MediaAccessor.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
28,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/datamodel/MediaData.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
29,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/datamodel/VideoMediaAccessor.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
30,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/datamodel/ImageAlbumData.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
31,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/ui/datamodel/MusicAlbumData.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
32,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/util/MediaUtil.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
33,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/util/MusicMediaUtil.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
34,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/util/Constants.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
35,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/comms/BaseMessaging.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
36,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/core/threads/BaseThread.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
37,0.0,0.0,../projects/test/Mobile_Media/src/lancs/mobilemedia/sms/NetworkScreen.java,0.0,photoalbumormusic,0.0,0.0,0.0,0.0
