,BM25,Classic vector,Document,Extended boolean,Feature,Neural network,Result,TF-IDF,Term frequency
0,5.285754766158489,0.8132526302276892,../projects/test/Graph_Product_Line/features/UndirectedWithEdges/GPL/Graph.java,0.10327893814761888,directedwithedges,0.07182593267341801,0.0,15.812507719268893,63.0
1,3.4941066552412305,0.5927941610145084,../projects/test/Graph_Product_Line/features/UndirectedWithEdges/GPL/Vertex.java,0.10060963132946793,directedwithedges,0.08310662127095106,0.0,5.3297415771858345,7.0
2,1.5931724653719561,1.0,../projects/test/Graph_Product_Line/features/UndirectedWithEdges/GPL/Neighbor.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,3.2615166240728932,7.0
3,1.4741815030362349,1.0,../projects/test/Graph_Product_Line/features/UndirectedWithEdges/GPL/Edge.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,2.8456826135858746,5.0
4,1.5371790258418734,1.0,../projects/test/Graph_Product_Line/features/WeightedOnlyVertices/GPL/Graph.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,3.4265432993152904,8.0
5,3.1865551574644577,0.9119015789174248,../projects/test/Graph_Product_Line/features/WeightedOnlyVertices/GPL/Vertex.java,0.2627876578820674,directedwithedges,0.061008671060852955,0.0,3.115370093228991,2.0
6,1.2385492079020752,1.0,../projects/test/Graph_Product_Line/features/WeightedOnlyVertices/GPL/EdgeIfc.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,0.8566358248288226,1.0
7,0.0,0.0,../projects/test/Graph_Product_Line/features/DFS/GPL/Graph.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
8,0.0,0.0,../projects/test/Graph_Product_Line/features/DFS/GPL/Vertex.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
9,0.0,0.0,../projects/test/Graph_Product_Line/features/DFS/GPL/WorkSpace.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
10,0.0,0.0,../projects/test/Graph_Product_Line/features/Connected/GPL/Graph.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
11,0.0,0.0,../projects/test/Graph_Product_Line/features/Connected/GPL/Vertex.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
12,0.0,0.0,../projects/test/Graph_Product_Line/features/Connected/GPL/RegionWorkSpace.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
13,3.585431766983058,0.6376945848033402,../projects/test/Graph_Product_Line/features/UndirectedWithNeighbors/GPL/Graph.java,0.09811036925774523,directedwithedges,0.08165161352937372,0.0,9.535624918393012,31.0
14,3.4441106410436038,0.5805010523961743,../projects/test/Graph_Product_Line/features/UndirectedWithNeighbors/GPL/Vertex.java,0.09962868662174033,directedwithedges,0.08344893572135233,0.0,5.5202508924730616,8.0
15,1.325524862532536,1.0,../projects/test/Graph_Product_Line/features/UndirectedWithNeighbors/GPL/Neighbor.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,2.2143714839568434,3.0
16,3.5437612018048643,0.6357406189012028,../projects/test/Graph_Product_Line/features/UndirectedOnlyVertices/GPL/Graph.java,0.09809146239312376,directedwithedges,0.08172199201842253,0.0,9.577522634343055,32.0
17,3.3197107428488217,0.5506062108171634,../projects/test/Graph_Product_Line/features/UndirectedOnlyVertices/GPL/Vertex.java,0.09836198030492543,directedwithedges,0.08418852889714698,0.0,6.078843151299262,12.0
18,1.1380304581802574,1.0,../projects/test/Graph_Product_Line/features/Cycle/GPL/Graph.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,0.8566358248288226,1.0
19,0.0,0.0,../projects/test/Graph_Product_Line/features/Cycle/GPL/Vertex.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
20,0.0,0.0,../projects/test/Graph_Product_Line/features/Cycle/GPL/CycleWorkSpace.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
21,1.1174195373017155,1.0,../projects/test/Graph_Product_Line/features/TestProg/GPL/Main.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,0.8566358248288226,1.0
22,3.1714146253581816,0.5562551934887802,../projects/test/Graph_Product_Line/features/Transpose/GPL/Graph.java,0.09850920209290522,directedwithedges,0.08405855070840941,0.0,5.961052706814867,11.0
23,1.4300004814829532,1.0,../projects/test/Graph_Product_Line/features/DirectedWithNeighbors/GPL/Graph.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,3.5721071430848643,9.0
24,0.8404045369386774,1.0,../projects/test/Graph_Product_Line/features/DirectedWithNeighbors/GPL/Vertex.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,0.8566358248288226,1.0
25,1.3586048979931968,1.0,../projects/test/Graph_Product_Line/features/DirectedWithNeighbors/GPL/Neighbor.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,2.2143714839568434,3.0
26,0.0,0.0,../projects/test/Graph_Product_Line/features/Number/GPL/Graph.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
27,0.0,0.0,../projects/test/Graph_Product_Line/features/Number/GPL/NumberWorkSpace.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
28,0.0,0.0,../projects/test/Graph_Product_Line/features/Number/GPL/Vertex.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
29,3.8721470821929462,0.5805010523961743,../projects/test/Graph_Product_Line/features/WeightedWithNeighbors/GPL/Graph.java,0.09962868662174033,directedwithedges,0.08344893572135233,0.0,5.5202508924730616,8.0
30,0.0,0.0,../projects/test/Graph_Product_Line/features/WeightedWithNeighbors/GPL/Vertex.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
31,0.0,0.0,../projects/test/Graph_Product_Line/features/WeightedWithNeighbors/GPL/Neighbor.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
32,1.2385492079020752,1.0,../projects/test/Graph_Product_Line/features/WeightedWithNeighbors/GPL/EdgeIfc.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,0.8566358248288226,1.0
33,0.0,0.0,../projects/test/Graph_Product_Line/features/BFS/GPL/GlobalVarsWrapper.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
34,0.0,0.0,../projects/test/Graph_Product_Line/features/BFS/GPL/Graph.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
35,0.0,0.0,../projects/test/Graph_Product_Line/features/BFS/GPL/Vertex.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
36,0.0,0.0,../projects/test/Graph_Product_Line/features/BFS/GPL/WorkSpace.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
37,1.2385492079020752,1.0,../projects/test/Graph_Product_Line/features/WeightedWithEdges/GPL/EdgeIfc.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,0.8566358248288226,1.0
38,1.5881724330362341,1.0,../projects/test/Graph_Product_Line/features/WeightedWithEdges/GPL/Edge.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,3.8201088828990937,11.0
39,2.7549046340961008,0.5506062108171634,../projects/test/Graph_Product_Line/features/DirectedOnlyVertices/GPL/Graph.java,0.09836198030492543,directedwithedges,0.08418852889714698,0.0,6.078843151299262,12.0
40,1.2652755765951353,1.0,../projects/test/Graph_Product_Line/features/DirectedOnlyVertices/GPL/Vertex.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,2.5699074744864676,4.0
41,0.0,0.0,../projects/test/Graph_Product_Line/features/StronglyConnected/GPL/WorkSpaceTranspose.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
42,0.0,0.0,../projects/test/Graph_Product_Line/features/StronglyConnected/GPL/Graph.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
43,0.0,0.0,../projects/test/Graph_Product_Line/features/StronglyConnected/GPL/Vertex.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
44,0.0,0.0,../projects/test/Graph_Product_Line/features/StronglyConnected/GPL/FinishTimeWorkSpace.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
45,3.2306859709467224,0.6937044262172476,../projects/test/Graph_Product_Line/features/MSTPrim/GPL/Graph.java,0.09836198030492543,directedwithedges,0.07932925554103167,0.0,11.016587924935383,36.0
46,0.0,0.0,../projects/test/Graph_Product_Line/features/MSTPrim/GPL/Vertex.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
47,4.7011521941163465,0.7846211287325376,../projects/test/Graph_Product_Line/features/MSTKruskal/GPL/Graph.java,0.1008059372776134,directedwithedges,0.07402071701383475,0.0,14.04590983978171,48.0
48,0.0,0.0,../projects/test/Graph_Product_Line/features/MSTKruskal/GPL/Vertex.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
49,0.0,0.0,../projects/test/Graph_Product_Line/features/Base/GPL/VertexIter.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
50,1.4862501433814392,1.0,../projects/test/Graph_Product_Line/features/Base/GPL/EdgeIfc.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,2.5699074744864676,4.0
51,1.4685359466744703,1.0,../projects/test/Graph_Product_Line/features/Base/GPL/EdgeIter.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,1.7132716496576452,2.0
52,0.0,0.0,../projects/test/Graph_Product_Line/features/Base/GPL/NeighborIfc.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
53,5.373790365635003,0.8443379496970487,../projects/test/Graph_Product_Line/features/DirectedWithEdges/GPL/Graph.java,0.11952542414645843,directedwithedges,0.06905801980878316,1.0,15.17324888214429,42.0
54,3.4838956845608826,0.562877720794132,../projects/test/Graph_Product_Line/features/DirectedWithEdges/GPL/Vertex.java,0.09872845655294266,directedwithedges,0.08390045526751669,1.0,5.830841411485032,10.0
55,1.5955267343437234,1.0,../projects/test/Graph_Product_Line/features/DirectedWithEdges/GPL/Neighbor.java,0.09791450282202281,directedwithedges,0.08627929003661722,1.0,3.2615166240728932,7.0
56,1.5352665080663188,1.0,../projects/test/Graph_Product_Line/features/DirectedWithEdges/GPL/Edge.java,0.09791450282202281,directedwithedges,0.08627929003661722,1.0,3.4265432993152904,8.0
57,0.0,0.0,../projects/test/Graph_Product_Line/src/GPL/GPL/GlobalVarsWrapper.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
58,1.3538557239920765,1.0,../projects/test/Graph_Product_Line/src/GPL/GPL/Graph.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,3.702318438414698,10.0
59,0.0,0.0,../projects/test/Graph_Product_Line/src/GPL/GPL/NumberWorkSpace.java,0.0,directedwithedges,0.0,0.0,0.0,0.0
60,0.8663908611886362,1.0,../projects/test/Graph_Product_Line/src/GPL/GPL/Vertex.java,0.09791450282202281,directedwithedges,0.08627929003661722,0.0,2.2143714839568434,3.0
